id_pelicula,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tags
6933,11.104479,2008-01-04,0.0,87.0,One Missed Call,4.7,174.0,Horror Mystery Thriller English IntermediaFilms AlconEntertainment KadokawaPictures EquityPicturesMedienfondsGmbH&Co.KGIV ShannynSossamon EdwardBurns AnaClaudiaTalancón RayWise AzuraSkye JohnnyLewis JasonBeghe MargaretCho MeaganGood RhodaGriffis DawnDininger ArielWinter SarahJeanKubik RaeganLamb KarenBeyer AlanaLocke DaveSpector MaryLynnOwen RoyMcCrerey KateKneeland EricValette
7555,9.91556,2008-01-24,113244290.0,92.0,Rambo,6.4,1009.0,Action Thriller English  ภาษาไทย NuImageFilms Lionsgate MillenniumFilms Emmett/FurlaFilms EquityPicturesMedienfondsGmbH&Co.KGIV SylvesterStallone JulieBenz MatthewMarsden ReynaldoGallegos JakeLaBotz TimKang AungAayNoi PaulSchulze KenHoward GrahamMcTavish CameronPearson ThomasPeterson TonySkarberg JamesWith Shaliew'Lek'Bamrungbun KasikornNiyompattana AungTheng SupakornKitsuwon MaungMaungKhin SylvesterStallone
9030,8.233662,2008-02-01,56309766.0,98.0,The Eye,5.5,284.0,Drama Horror Thriller Español English ParamountVantage VNProductions JessicaAlba AlessandroNivola ParkerPosey RadeSerbedzija FernandaRomero ObbaBabatundé DannyMora RachelTicotin ChloëGraceMoretz TamlynTomita KarenAustin MiaStallard DavidMoreau XavierPalud
13054,11.397219,2007-09-07,0.0,119.0,Rise of the Footsoldier,6.8,80.0,Action Adventure Crime Drama Thriller English CarnabyInternational HanoverFilms RicciHarnett TerryStone CraigFairbrass RolandManookian CoralieRose NeilMaskell BillyMurray IanVirgo KierstonWareing PatrickRegis LaraBelmont EmilyBeecham FrankHarper JasonMaza MarkKilleen JulianGilbey
155,123.167259,2008-07-16,1004558444.0,152.0,The Dark Knight,8.3,12269.0,Drama Action Crime Thriller English 普通话 DCComics LegendaryPictures WarnerBros. DCEntertainment Syncopy ChristianBale MichaelCaine HeathLedger AaronEckhart GaryOldman MaggieGyllenhaal MorganFreeman MoniqueGabrielaCurnen RonDean ChinHan NestorCarbonell EricRoberts CillianMurphy RitchieCoster AnthonyMichaelHall KeithSzarabajka ColinMcFarlane JoshuaHarto MelindaMcGraw NathanGamble WilliamFichtner MichaelVieau MichaelStoyanov WilliamSmillie MichaelJaiWhite DannyGoldring MatthewO'Neill OlumijiOlawumi GregBeam ErikHellman BeatriceRosen VincenzoNicoli EdisonChen NydiaRodriguezTerracina AndyLuther JamesFarruggio TomMcElroy WillZahrn JamesFierro PatrickLeahy SamDerence JenniferKnox PatrickClear SarahJayneDunn CharlesVenn WinstonG.Ellis DavidDastmalchian SophiaHinshelwood KeithKupferer JosephLuisCaballero RichardDillane DarylSatcher ChrisPetschler AidanFeore PhilipBulcock PaulBirchard WalterLewis VincentRiotta NancyCrane K.ToddFreeman MattShallenberger MichaelAndrewGorman LannyLutz PeterDeFaria MattRippy AndrewBicknell AriyonBakare DougBallard HeleneWilson TommyCampbell CraigHeaney LornaGayle LisaMcAllister PeterBrooke JoshuaRollins DaleRivera MatthewLeitch TomListerJr. ThomasGaitsch WilliamArmstrong AdamKalesperis TristanTait BronsonWebb DavidAjala GertrudeKyles JonathanRyland JamesScales NigelCarrington IanPirie LateefLovejoy GrahameEdwards RogerMonk RonanSummers WaiWong MichaelCoreyFoster HannahGunn BrandonLambdin JonLeeBrody DebbiBurns MaritzaCabrera ShirinCaiola LauraChernicky HenryMiltonChu KelliClevenger RichardDivizio TonyDomino DavidFultz NatalieHallam JordonHodges ErronJay DanielJefferson NickyKatt ThomasKosik DonKress TimKrueger DanLatham TomMcComas JamesMellor JosephOliveira BusterReeves PeterRnic AmitShah MichelleShields SofiyaSmirnova BruceSpielbauer RobertPatrickStern RobertStone RichardStrobel TomTownsend JohnTurk JohnWarman ErikA.Williams ChrisWilson KevinZaideman ChristopherNolan
8456,14.753931,2008-03-04,41627431.0,115.0,Never Back Down,6.5,511.0,Drama Action English SummitEntertainment MandalayPictures BaumgartenManagementandProductions(BMP) SeanFaris AmberHeard CamGigandet DjimonHounsou EvanPeters LeslieHope WyattSmith NeilBrownJr. LaurenLeech NadineAvola TilkyJones StevenCrowley TomNowicki CheleAndré AffionCrockett ChrisLindsay JeffWadlow
13335,13.065315,2008-04-25,43493123.0,107.0,Harold & Kumar Escape from Guantanamo Bay,6.2,508.0,Comedy Adventure English NewLineCinema JohnCho KalPenn NeilPatrickHarris RobCorddry JackConley RogerBart EricWinter ChristopherMeloni DanneelAckles MissiPyle AvaSantana JonReep PaulaGarcés CrystalMantecon RichardChristy JoshHeald D'AnthonyPalms MarisaBelinda JimmyLeeJr. JonHurwitz HaydenSchlossberg
8617,7.18216,2008-04-10,14796236.0,88.0,Prom Night,4.8,170.0,Crime Horror Italiano English AllianceFilms BrittanySnow ScottPorter JessicaStroup DanaDavis KellyBlatz CollinsPennie JohnathonSchaech IdrisElba Ming-NaWen JessalynGilsig KellanLutz JamesRansone MaryMara AllisonKyler CraigSusser ValeriRoss BrianneDavis LindenAshby JanaKramer RachelSpecter LoriHeuring JayPhillips JoshuaLeonard NelsonMcCormick
1726,22.073099,2008-04-30,585174222.0,126.0,Iron Man,7.4,8951.0,Action ScienceFiction Adventure English فارسی اردو العربية ParamountPictures MarvelStudios RobertDowneyJr. TerrenceHoward JeffBridges ShaunToub GwynethPaltrow FaranTahir PaulBettany LeslieBibb ClarkGregg WillLyman JonFavreau SamuelL.Jackson StanLee TomMorello JimCramer SayedBadreya BillSmitrovich PeterBillingsley TimGuinee MarcoKhan DastonKalili IdoEzra KevinFoster GarretNoël EileenWeisinger AhmedAhmed FahimFazli GerardSanders TimRigby RussellRichardson NazaninBoniadi ThomasCraigPlumer RobertBerkman StacyStas LaurenScyphers FrankNyi MarvinJordan DonnaEvans ReidHarper SummerKylieRemington AvaRoseWilliams VladimirKubr CallieCroughwell JavanTahir SaharBibiyan PatrickO'Connell AdamHarrington MeeraSimhan BenNewmark RickiLander JeannineKaspar SarahCahill JustinRex ZoriannaKit LanaKinnear NicoleLindeblad MashaLund GabrielleTuite TimGriffin JoshuaHarto MicahA.Hauptman JamesBethea JeffreyAshkin RussellBobbitt VianessaCastaños MikeCochrane CrystalMarieDenha MellanyGandara Halla RodrickHersh KristinJ.Hooper ChrisJalandoni SteveJanousek LauraLiguori FlaviaManesRossi AnthonyMartins RobertMcMurrer JamesM.Myers AmericaOlivo SylvetteOrtiz BrettPadelford AjaniPerkins ChrisReid ToiRose GeorgeF.Watson DavidZyler NickW.Nicholson JonFavreau
217,12.577266,2008-05-21,786636033.0,122.0,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2558.0,"Adventure Action English Deutsch Pусский Lucasfilm ParamountPictures HarrisonFord CateBlanchett ShiaLaBeouf RayWinstone KarenAllen JohnHurt JimBroadbent AndrewDivoff IgorJijikine PavelLychnikoff AlanDale ErnieReyes,Jr. DimitriDiatchenko IliaVolok EmmanuelTodorov VenyaManzyuk JoelStoffer NeilFlynn V.J.Foster ChetHanks BrianKnutson DeanGrimes SashaSpielberg NicoleLuther SophiaStewart ChrisTodd DennisNusbaum T.RyanMooney AudiResendez HelenaBarrett CarlosLinares GustavoHernandez MariaLuisaMinelli NitoLarioza JonValera KevinCollins RobertBaker StevenA.Miller StevenSpielberg"
4564,9.170332,2008-05-12,415252786.0,145.0,Sex and the City,6.0,525.0,Comedy Drama Romance English NewLineCinema DarrenStarProductions HomeBoxOffice(HBO) SarahJessicaParker KimCattrall CynthiaNixon KristinDavis ChrisNoth WillieGarson DavidEigenberg EvanHandler JenniferHudson JasonLewis MarioCantone JulieHalston LynnCohen AnneMeara CandiceBergen Lil'Kim AlexandraFong JosephPupo GillesMarini KerryBishé BridgetRegan AmandaSetton RickAiello AnnaleighAshford GilbertCruz MichaelPatrickKing
9502,16.897541,2008-06-04,631744560.0,90.0,Kung Fu Panda,6.9,3231.0,Adventure Animation Family Comedy English DreamWorksAnimation JackBlack DustinHoffman AngelinaJolie JackieChan LucyLiu DavidCross RandallDukKim JamesHong DanFogler IanMcShane SethRogen MichaelClarkeDuncan WayneKnight KyleGass JRReed LauraKightlinger TanyaHaden StephenKearin MarkOsborne JohnStevenson JeremyShipp MelissaCobb KentOsborne EmilyBurns StephanieHarvey RileyOsborne MarkOsborne JohnStevenson
8909,12.457896,2008-06-19,258270008.0,110.0,Wanted,6.4,2583.0,Action Thriller Crime English UniversalPictures SpyglassEntertainment BazelevsProduction KickstartProductions MarcPlattProductions TopCowProductions RelativityMedia RingerikeZweiteFilmproduktion RevolutionSunStudios AngelinaJolie JamesMcAvoy MorganFreeman ThomasKretschmann TerenceStamp Common MarcWarren KristenHager DavidO'Hara KonstantinKhabenskiy DatoBakhtadze BradCalcaterra LornaScott ChrisPratt SophiyaHaque BrianCaspe MarkO'Neal BridgetMcManus TimurBekmambetov
10748,5.381183,2007-12-21,0.0,101.0,St. Trinian's,5.6,148.0,Comedy Family ScienceFiction English EalingStudios FragileFilms EntertainmentFilmDistributors TalulahRiley RupertEverett GemmaArterton ColinFirth LenaHeadey JodieWhittaker RussellBrand AnnaChancellor JunoTemple TamsinEgerton AntoniaBernath AmaraKaran PalomaFaith KathrynDrysdale LilyCole HollyMackie CloeMackie LucyPunch FenellaWoolgar CeliaImrie TobyJones CaterinaMurino StephenFry MischaBarton TerezaSrbová MillieFoster NathanielParker CherylCole NadineCoyle SarahHarding NicolaRoberts KimberleyWalsh BarnabyThompson OliverParker
13205,7.79084,2006-01-26,0.0,72.0,Bambi II,6.0,199.0,Animation Drama Family English DisneyToonStudios PatrickStewart AlexanderGould KeithFerguson BrendonBaerg NickyJones AndreaBowen AnthonyGhannam MakennaCowgill EmmaRoseLima ArielWinter BrianPimental CarolynHennesy CreeSummer BrianPimental
8359,5.310976,2008-07-02,0.0,101.0,Kit Kittredge: An American Girl,6.4,35.0,Comedy Drama Family English NewLineCinema Goldsmith-ThomasProductions RedOmFilms HBOFilms Picturehouse FrontStreetFilms AmericanGirlBrands AbigailBreslin ChrisO'Donnell JuliaOrmond StanleyTucci JoanCusack MaxThieriot GlenneHeadly JaneKrakowski WallaceShawn MadisonDavenport ZachMills WillowSmith PatriciaRozema
11802,6.212702,2008-07-17,63800345.0,81.0,Space Chimps,5.1,102.0,Animation Family English StarzMedia StarzAnimation OdysseyEntertainment Studiopolis VanguardAnimation AndySamberg CherylHines JeffDaniels PatrickWarburton KristinChenoweth KenanThompson ZackShada CarlosAlazraqui OmidAbtahi PatrickBreen JaneLynch KathSoucie StanleyTucci WallyWingert JessicaGee-George TomKenny JasonHarris KirkDeMicco
11910,4.167059,2006-12-18,0.0,185.0,Hogfather,6.9,41.0,Drama Fantasy English TheMob DavidJason MarcWarren MichelleDockery DavidWarner TonyRobinson NigelPlaner PeterGuinness StephenMarcus CraigConway RhodriMeilir IanRichardson EdColeman NeilPearson RichardKatz Shend JossAckland TerryPratchett VadimJean
1735,14.250227,2008-07-01,401128639.0,112.0,The Mummy: Tomb of the Dragon Emperor,5.2,1418.0,"Adventure Action Fantasy English 普通话  UniversalPictures ChinaFilmCo-ProductionCorporation RelativityMedia AlphavilleFilms SommersCompany,The BrendanFraser JetLi JohnHannah MariaBello LukeFord MichelleYeoh IsabellaLeong AnthonyWong RussellWong LiamCunningham DavidCalder JesseyMeng TianLiang AlbertKwan WuJing RobCohen"
12289,11.867516,2008-07-10,127814609.0,150.0,Red Cliff,7.1,207.0,Adventure Drama Action 普通话 ภาษาไทย MetropolitanFilmexport LionRockProductions Showbox ChangChen HuJun TonyLeungChiu-Wai TakeshiKaneshiro SongJia ZhaoWei ZhangFengyi LinChi-Ling ShidouNakamura YouYong HouYong TongDawei BaSenZhaBu ZangJinsheng ZhangShan WangQingxiang WangHui XieGang ShiXiao-Hong XuFeng-Nian GuoChao HuXiaoguang CuiYu-Gui JiangTong MaJingjing YiZhen JiaHong-Wei ZhaoCheng-Shun JohnWoo
10483,13.53003,2008-08-22,73762516.0,105.0,Death Race,6.0,1205.0,Action Thriller ScienceFiction English UniversalPictures Cruise/WagnerProductions ImpactPictures RelativityMedia ScionFilms H2S2Filmproduktionsgesellschaft JasonStatham JoanAllen IanMcShane TyreseGibson NatalieMartinez MaxRyan JacobVargas JasonClarke FredKoehler JustinMader RobertLaSardo RobinShou JohnFallon PaulW.S.Anderson
10527,12.668733,2008-10-30,603900354.0,89.0,Madagascar: Escape 2 Africa,6.2,1866.0,Family Animation English Italiano ภาษาไทย DreamWorksAnimation BenStiller JadaPinkettSmith DavidSchwimmer ChrisRock CedrictheEntertainer AndyRichter BernieMac AlecBaldwin SachaBaronCohen SherriShepherd Will.i.am ElisaGabrielli TomMcGrath ChrisMiller ChristopherKnights ConradVernon QuinnDempseyStiller DeclanSwift FredTatasciore EricDarnell WillowSmith ThomasStanley ZacharyGordon MeredithVieira LesleyStahl AlRoker DavidSoren PhilLaMarr StephenKearin DanO'Connor EdieMirman Fergie HarlandWilliams DannyJacobs BridgetHoffman TerrenceHardyJr. ConnerRayburn HollyDorff DavidP.Smith LynnanneZager JackieGonneau JohnEricBentley EricDarnell TomMcGrath
10764,13.67812,2008-10-30,586090727.0,106.0,Quantum of Solace,6.1,3015.0,Adventure Action Thriller Crime English Español Italiano Français Deutsch EonProductions DanielCraig OlgaKurylenko MathieuAmalric JudiDench GiancarloGiannini GemmaArterton JeffreyWright DavidHarbour JesperChristensen AnatoleTaubman RoryKinnear TimPigott-Smith JoaquínCosio GlennFoster PaulRitter StanaKatic LucreziaLantedellaRovere NeilJackson OonaChaplin RachelMcDowall GustavoNanez MarkWakeling SarahHadland DavidDecio AaronKing AlexandraPrusa BrandonJovanovich AlexandreKrawetz FernandoGuillénCuervo JesúsOchoa SimonKassianides BrendanO'Hea MarcForster
13655,5.840379,2008-06-20,0.0,94.0,Camp Rock,6.0,432.0,Comedy Drama Family Music TVMovie English DisneyChannel AlanSacksProductions DemiLovato JoeJonas MariaCanals-Barrera MeaghanJetteMartin AlysonStoner DanielFathers AnnaMariaPerezdeTagle JulieBrown KevinJonas NickJonas MatthewDiamond
8966,31.282029,2008-11-20,392616625.0,122.0,Twilight,5.8,3688.0,Adventure Fantasy Drama Romance English SummitEntertainment MaverickFilms ImprintEntertainment GoldcrestPictures TempleHillEntertainment TwilightProductions KristenStewart RobertPattinson BillyBurke TaylorLautner PeterFacinelli AshleyGreene JacksonRathbone ElizabethReaser KellanLutz NikkiReed AnnaKendrick SarahClarke GilBirmingham RachelleLefevre CamGigandet EdiGathegi MichaelWelch ChristianSerratos JustinChon TysonHouseman MattBushell GregoryTyreeBoyce NedBellamy JoséZúñiga AyannaBerkshire StephenieMeyer CatherineHardwicke
13387,9.296824,2008-11-26,108979549.0,104.0,Transporter 3,5.9,1110.0,Action Adventure Thriller Crime English Український Français Pусский Magyar EuropaCorp TF1FilmsProduction GriveProductions EuropaCorp JasonStatham FrançoisBerléand NatalyaRudakova RobertKnepper DavidAtrakchi AlexKobold YannSundberg EriqEbouaney SilvioSimac TimoDierkes SebastienVandenberghe OlivierMegaton
14447,10.898525,2008-12-03,0.0,30.0,A Matter of Loaf and Death,7.2,120.0,Animation Comedy Family English AardmanAnimations PeterSallis SallyLindsay MelissaCollier SarahLaborde GeraldineMcEwan BenWhitehead NickPark
8880,7.500907,2009-01-24,0.0,131.0,Che: Part Two,6.7,155.0,Drama History War English Español WildBunch Telecinco LauraBickfordProductions MorenaFilms MinisteriodeCultura GuerrillaFilms LondraFilmsP&D SectionEightProductions BeniciodelToro CatalinaSandinoMoreno FrankaPotente DemiánBichir ÓscarJaenada RodrigoSantoro MaríaD.Sosa OthelloRensoli NormanSantiago JoaquimdeAlmeida PabloDurán EzequielDíaz RubénOchandiano CristianMercado CarlosAcosta-Milian ArmandoRiesco LouDiamondPhillips MattDamon CarlosBardem NéstorRodulfo MariséÁlvarez StevenSoderbergh
14306,9.729748,2008-12-25,244082376.0,115.0,Marley & Me,6.9,1392.0,Comedy Family English SunsweptEntertainment DuneEntertainmentIII OwenWilson JenniferAniston EricDane KathleenTurner AlanArkin NathanGamble HaleyBennett AnnDowd ClarkePeters FinleyJacobsen LucyMerriam BryceRobinson BenHyland SarahO'Kelly KeithHudson HaleyHudson TomIrwin AlecMapa SandyMartin JoyceVanPatten ZabrynaGuevara MeganGrace HaleyHiggins AnaAyora MatthewJ.Walters NicoleHerold PaulTei GastonRenaud AngelinaAssereto EmmettRobin LisaVarga DylanHenry StephenLeeDavis MichaelBaskin BradleyFrishman EricConger DavidFrankel
14756,6.004257,2008-12-12,21888598.0,108.0,Ip Man,7.5,1309.0,Drama Action History 普通话 日本語 广州话/廣州話 MandarinFilmsDistributionCo. DonnieYen SimonYam LynnHung HiroyukiIkeuchi GordonLamKa-Tung FanSiu-Wong XingYu WongYau-Nam DennisToYue-Hong ChenZhi-Hui TenmaShibuya LiQi-Long LiZe WilsonYip
26235,0.623316,2008-01-01,0.0,105.0,The Gamers: Dorkness Rising,7.6,14.0,Adventure Comedy Fantasy English DeadGentlemenProductions NathanRice CarolRoscoe BrianLewis ScottC.Brown ChristianDoyle JenniferPage GeoffGibbs EdGibbs DonEarly SeanK.Reynolds ChrisDuppenthaler JuliaVancil SteveWolbrecht EmilyOlson JohnFrankRosenblum MattVancil
14435,5.245883,2009-01-16,100734718.0,101.0,My Bloody Valentine,5.3,303.0,Mystery Horror English Lionsgate JensenAckles JaimeKing KerrSmith BetsyRue EdiGathegi TomAtkins KevinTighe MeganBoone KarenBaum JoydelaPaz MarcMacaulay ToddFarmer JeffHochendoner BingoO'Malley LiamRhodes RichardJohnWalters PatrickLussier
14560,13.003122,2009-01-15,183293131.0,91.0,Paul Blart: Mall Cop,5.2,807.0,Action Adventure Comedy Family English ColumbiaPictures HappyMadisonProductions RelativityMedia HeyEddie KevinJames KeirO'Donnell JaymaMays RainiRodriguez ShirleyKnight StephenRannazzisi PeterGerety BobbyCannavale AdamFerrara JamalMixon AdhirKalyan ErickAvari GaryValentine AllenCovert MikeVallely MikeEscamilla JasonEllis JasonPackham RickThorne VictorT.Lopez NataschaHopkins JackieSandler MookieBarker JackieFlynn RichieMinervini BrieHillArbaugh SteffianaDeLaCruz DylanClarkMarshall BernieMcInerney TylerSpindel BasRutten TeresaZantua DahliaSalem ZeleAvradopoulos MariaArcé RobertHarvey BillyConcha MichaelBurton CarlRandall CarlaAntonino RubyWendell LindsayMacDonald DonnaGleeReim CindiAlex DaleF.Appel JoelArsenault StephanieAtkinson AmberBaldinelli EllenBecker-Gray WilliamBornkessel BrianBradbury JodieBrunelle MikeBurton KatelynCahill PatrickCanty GioCastellano ChemiChe-Mponda DesireeAprilConnolly JeffreyCorazzini D.W.Cormier BenjaminCrocker DianeCurran NicholasDavis KevinDeCoste MichaelDeMello HannahDepew VincentJ.Earnshaw SuzanneEngland SusanFarese KeithFluker ShawnFogarty AndyForgit VictorFranko SariGagnon DavidJ.Garfield SuzanneGillies AlbertGornie RobW.Gray DaneGrigas SophyaGudelman TeresaHaney CodyHarter PatrickMelHayes MattHeron-Duranti MarkHetherington LouisHolmes FrankieImbergamo HaythamKandil RenKnopf LynnL'Heureux DanMarshall AndrewJMcGuinness ToddMello JasonMulcahy RonMurphy ScottNeufville ChrisPalermo AaronJ.Patton AlanResnic BrieannRich MichaelRich NicholasRich BradleyRobinson JessicaRockwood GaryRoscoe EricRyan JonathanSawicki SteveScarfo CateSmit GustinSmith YlianAlfaroSnyder JonRobertStafford VyvianB.Stevens Stream DavidStruffolino GeorgeJ.Vezina DonaldWarnock JonWarnock MikeWendt G.A.West KentR.Williams DarrylWooten SteveCarr
1977,10.510468,2009-05-12,38610009.0,90.0,The Grudge 3,5.3,150.0,Mystery Horror Thriller English 日本語 Polski GhostHousePictures OzlaPictures Stage6Films JohannaBraddy GilMcKinney EmiIkehata Jadie-RoseHobson BeauMirchoff MatthewKnight ShawneeSmith MarinaSirtis AikoHoriuchi ShimbaTsuchiya TobyWilkins
14711,4.427087,2009-01-25,0.0,91.0,Afro Samurai: Resurrection,6.7,49.0,Animation English FujiTV SamuelL.Jackson LucyLiu MarkHamill GreyGriffin ZacharyGordon YuriLowenthal DaveWittenberg LiamO'Brien GregEagles FuminoriKizaki
13207,14.20229,2009-02-11,91379051.0,97.0,Friday the 13th,5.7,566.0,Horror English NewLineCinema DerekMears JaredPadalecki DaniellePanabaker AmandaRighetti TravisVanWinkle AaronYoo JonathanSadowski JuliannaGuill BenFeldman ArlenEscarpeta RyanHansen WillaFord AmericaOlivo StephanieRhodes NanaVisitor NickMennell KyleDavis RichardBurgi ChrisCoppola RosemaryKnower BobKing CalebGuss KathleenGarrett MarcusNispel
15159,18.54675,2009-02-06,75871032.0,92.0,The Pink Panther 2,5.4,323.0,Comedy Mystery English ColumbiaPictures RobertSimondsProductions Metro-Goldwyn-Mayer(MGM) SteveMartin JeanReno EmilyMortimer AndyGarcía AlfredMolina YukiMatsuzaki AishwaryaRaiBachchan JohnCleese LilyTomlin JeremyIrons JohnnyHallyday GeoffreyPalmer PhilipGoodwin ArmelBellec JackMetzger YevgeniLazarev HaraldZwart
